entry_date,exit_date,entry_price,exit_price,direction,pnl,pnl_pct,result,entry_prediction,holding_period
2024-11-24 00:00:00+05:30,2025-01-12 00:00:00+05:30,24008.0,25637.80078125,LONG,6781.785156900833,6.788573730631464,WIN,1,49
2025-01-19 00:00:00+05:30,2025-12-28 00:00:00+05:30,25461.0,23123.0,LONG,-9777.277367320112,-9.182671536860298,LOSS,1,343
